"checkStatus","memo","campaignId","campaign","displayNo","number","code","id","name","category","price","exchange","effect","effectVariants","sourceAnchor"
"","","is4_sami","IS#4 探索者と銀氷の果て","230","230","","is4_sami_relic_230","「文明の存続」","No.229〜236 テラの秘密","16","可","敵が受ける確定ダメージ+150%","","No230"
"","","is4_sami","IS#4 探索者と銀氷の果て","231","231","","is4_sami_relic_231","「時の果て」","No.229〜236 テラの秘密","12","可","一回だけ、エリア最終戦闘及びBOSS戦闘以外で作戦失敗した時に探索を終了せず、耐久値を1回復して次に進む","","No231"
"","","is4_sami","IS#4 探索者と銀氷の果て","232","232","","is4_sami_relic_232","「小さなグランファーロ」","No.229〜236 テラの秘密","12","可","敵が防衛ラインに進入した際、その場にいる敵全員を5秒間スタンさせる","","No232"
"","","is4_sami","IS#4 探索者と銀氷の果て","233","233","","is4_sami_relic_233","「ザ・シャードの回顧」","No.229〜236 テラの秘密","16","可","敵が防衛ラインに進入した際、その場にいる敵全員に3000の確定ダメージを与える","","No233"
"","","is4_sami","IS#4 探索者と銀氷の果て","234","234","","is4_sami_relic_234","「盲目」","No.229〜236 テラの秘密","16","可","耐干渉指数が1以下の時､水平・垂直移動するとシールド値､源石錐､希望､耐干渉指数､啓示板をランダムで入手できる","","No234"
"","","is4_sami","IS#4 探索者と銀氷の果て","235","235","","is4_sami_relic_235","琥珀の傷痕","No.229〜236 テラの秘密","16","可","耐干渉指数が上限を超えて上昇するようになる。 上限を1超えるごとに味方全員の最大HP+8%、攻撃力+8%","","No235"
"","","is4_sami","IS#4 探索者と銀氷の果て","236","236","","is4_sami_relic_236","アンマーの愛","No.229〜236 テラの秘密","16","可","味方全員の最大HP、攻撃力、防御力+1%。 また、不思議な効果が発動することがある","","No236"
"","","is4_sami","IS#4 探索者と銀氷の果て","237","237","","is4_sami_relic_237","可視領界への招待状","No.237〜263 古びた遺物","1","不可","探索を違う方向へと導く","","No237"
"","","is4_sami","IS#4 探索者と銀氷の果て","238","238","","is4_sami_relic_238","次元流体","No.237〜263 古びた遺物","-","不可","探索を違う方向へと導く","","No238"
"","","is4_sami","IS#4 探索者と銀氷の果て","239","239","","is4_sami_relic_239","崩壊の種","No.237〜263 古びた遺物","-","不可","全ての味方の攻撃力、HP-15%","","No239"
"","","is4_sami","IS#4 探索者と銀氷の果て","240","240","","is4_sami_relic_240","空間の断片","No.237〜263 古びた遺物","-","不可","編成上限-4","","No240"
"","","is4_sami","IS#4 探索者と銀氷の果て","241","241","","is4_sami_relic_241","残された焼け跡","No.237〜263 古びた遺物","-","不可","最大耐久値-12","","No241"
"","","is4_sami","IS#4 探索者と銀氷の果て","242","242","","is4_sami_relic_242","「王様の水晶」","No.237〜263 古びた遺物","12","可","戦闘終了後、耐久値-2（耐久値は1以下にはならない）、希望+1、源石錐+5","","No242"
"","","is4_sami","IS#4 探索者と銀氷の果て","243","243","","is4_sami_relic_243","「ほころぶ」","No.237〜263 古びた遺物","16","可","味方全員がダメージを受けるたびSP+1、元素損傷を受けるたびSP+1","","No243"
"","","is4_sami","IS#4 探索者と銀氷の果て","244","244","","is4_sami_relic_244","失われた詩の竹簡","No.237〜263 古びた遺物","16","可","【召喚ユニット】が残り配置可能数を消費しない","","No244"
"","","is4_sami","IS#4 探索者と銀氷の果て","245","245","","is4_sami_relic_245","堅実の手","No.237〜263 古びた遺物","16","可","【工匠】、【行商人】、【鬼才】が戦場中で30秒留まると、臨時耐久値を3獲得する（同じ作戦で1人につき最大1度のみ発動可能）","","No245"
"","","is4_sami","IS#4 探索者と銀氷の果て","246","246","","is4_sami_relic_246","再生の手","No.237〜263 古びた遺物","16","可","【群癒師】、【連鎖癒師】、【放浪医】の攻撃範囲内のオペレーター1名が致命的なダメージを受けた際、HPを最大値まで回復する（同じ作戦で1人につき最大1度のみ発動可能）","","No246"
"","","is4_sami","IS#4 探索者と銀氷の果て","247","247","","is4_sami_relic_247","鈍爪・薪拾","No.237〜263 古びた遺物","8","可","配置中の味方【先鋒】1体につき、コストが3秒ごとに1回復する（最大8回まで）","","No247"
"","","is4_sami","IS#4 探索者と銀氷の果て","248","248","","is4_sami_relic_248","折戟・咆哮","No.237〜263 古びた遺物","8","可","配置中の味方【前衛】1体につき、全ての味方の攻撃力+8%（最大8回まで）","","No248"
"","","is4_sami","IS#4 探索者と銀氷の果て","249","249","","is4_sami_relic_249","鉄衛・塁砂","No.237〜263 古びた遺物","8","可","配置中の味方【重装】1体につき、全ての味方が受ける物理ダメージ-10%（最大8回まで）","","No249"
"","","is4_sami","IS#4 探索者と銀氷の果て","250","250","","is4_sami_relic_250","残弩・连珠","No.237〜263 古びた遺物","8","可","配置中の味方【狙撃】1体につき、全ての味方の攻撃速度+12（最大8回まで）","","No250"
"","","is4_sami","IS#4 探索者と銀氷の果て","251","251","","is4_sami_relic_251","断杖・和音","No.237〜263 古びた遺物","8","可","配置中の味方【術師】1体につき、全ての敵の受ける術ダメージ+12%（最大8回まで）","","No251"
"","","is4_sami","IS#4 探索者と銀氷の果て","252","252","","is4_sami_relic_252","支柱・協力","No.237〜263 古びた遺物","8","可","配置中の味方【補助】1体につき、自然回復系スキルのSP回復速度+0.2sp/s（最大8回まで）","","No252"
"","","is4_sami","IS#4 探索者と銀氷の果て","253","253","","is4_sami_relic_253","医者・湧泉","No.237〜263 古びた遺物","8","可","配置中の味方【医療】1体につき、全ての味方の再配置時間-5%（最大8回まで）","","No253"
"","","is4_sami","IS#4 探索者と銀氷の果て","254","254","","is4_sami_relic_254","錆刃・奇襲","No.237〜263 古びた遺物","8","可","配置中の味方【特殊】1体につき、全ての敵の移動速度-5%（最大8回まで）","","No254"
"","","is4_sami","IS#4 探索者と銀氷の果て","255","255","","is4_sami_relic_255","掌上の楼閣","No.237〜263 古びた遺物","16","可","味方全員のブロック数+1。戦場中で60秒留まると、さらにブロック数+1","","No255"
"","","is4_sami","IS#4 探索者と銀氷の果て","256","256","","is4_sami_relic_256","ミノスの賛歌","No.237〜263 古びた遺物","12","可","緊急作戦を1回クリアするごとに、全ての味方の最大HPが永続的に+3%（最大15回まで）","","No256"
"","","is4_sami","IS#4 探索者と銀氷の果て","257","257","","is4_sami_relic_257","Friston.P","No.237〜263 古びた遺物","16","可","緊急作戦を1回クリアするごとに、全ての味方の攻撃速度が永続的に+5（最大15回まで）","","No257"
"","","is4_sami","IS#4 探索者と銀氷の果て","258","258","","is4_sami_relic_258","バインシューター","No.237〜263 古びた遺物","12","可","敵の飛行ユニットが撃破された時に、一定範囲内にいる敵に3000の物理ダメージを与える","","No258"
"","","is4_sami","IS#4 探索者と銀氷の果て","259","259","","is4_sami_relic_259","北風の創造物","No.237〜263 古びた遺物","16","可","敵【ロボット】・【アーツ造物】が最初に攻撃を行った際、直ちに15秒間凍結状態になる","","No259"
"","","is4_sami","IS#4 探索者と銀氷の果て","260","260","","is4_sami_relic_260","破られた盟約","No.237〜263 古びた遺物","16","可","味方全員の敵【サルカズ】・【寄生】から受けるダメージ-50%","","No260"
"","","is4_sami","IS#4 探索者と銀氷の果て","261","261","","is4_sami_relic_261","崩壊中和装置","No.237〜263 古びた遺物","12","可","【国土】範囲内の敵の攻撃速度-30","","No261"
"","","is4_sami","IS#4 探索者と銀氷の果て","262","262","","is4_sami_relic_262","探索者のリュック","No.237〜263 古びた遺物","12","可","オペレーターが状態異常から回復すると、15秒間攻撃力+60%、さらに【レジスト】状態になる","","No262"
"","","is4_sami","IS#4 探索者と銀氷の果て","263","263","","is4_sami_relic_263","ブラックホール協定","No.237〜263 古びた遺物","12","可","所持コストが上限になると、味方全員の最大HP+150%","","No263"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","1","1","","is5_sarkaz_relic_001","特選獣肉缶詰","No.001〜020 多元化珍品","8","可","編成上限+1、味方全員のHPが1秒ごとに3回復","現実的(0-2): 編成上限+1、味方全員のHPが1秒ごとに3回復 / 独創的(3-5): 編成上限+1、味方全員のHPが1秒ごとに5回復 / 幻想的(6-8): 編成上限+1、味方全員のHPが1秒ごとに8回復 / 空想的(9-∞): 編成上限+1、味方全員のHPが1秒ごとに10回復","No1"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","2","2","","is5_sarkaz_relic_002","海藻の和え物","No.001〜020 多元化珍品","8","可","編成上限+1、味方全員の攻撃速度+1","現実的(0-2): 編成上限+1、味方全員の攻撃速度+1 / 独創的(3-5): 編成上限+1、味方全員の攻撃速度+3 / 幻想的(6-8): 編成上限+1、味方全員の攻撃速度+5 / 空想的(9-∞): 編成上限+1、味方全員の攻撃速度+7","No2"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","3","3","","is5_sarkaz_relic_003","オレンジストーム","No.001〜020 多元化珍品","8","可","編成上限+1、味方全員の攻撃力+1%","現実的(0-2): 編成上限+1、味方全員の攻撃力+1% / 独創的(3-5): 編成上限+1、味方全員の攻撃力+3% / 幻想的(6-8): 編成上限+1、味方全員の攻撃力+5% / 空想的(9-∞): 編成上限+1、味方全員の攻撃力+7%","No3"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","4","4","","is5_sarkaz_relic_004","プレインコーヒーキャンディー","No.001〜020 多元化珍品","12","可","編成上限+2、味方全員の攻撃速度+2","現実的(0-2): 編成上限+2、味方全員の攻撃速度+2 / 独創的(3-5): 編成上限+2、味方全員の攻撃速度+4 / 幻想的(6-8): 編成上限+2、味方全員の攻撃速度+6 / 空想的(9-∞): 編成上限+2、味方全員の攻撃速度+8","No4"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","5","5","","is5_sarkaz_relic_005","スクリームチェリー","No.001〜020 多元化珍品","12","可","編成上限+2、味方全員の攻撃力+2%","現実的(0-2): 編成上限+2、味方全員の攻撃力+2% / 独創的(3-5): 編成上限+2、味方全員の攻撃力+4% / 幻想的(6-8): 編成上限+2、味方全員の攻撃力+6% / 空想的(9-∞): 編成上限+2、味方全員の攻撃力+8%","No5"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","6","6","","is5_sarkaz_relic_006","ピョートルフルーツキャンディー","No.001〜020 多元化珍品","16","可","編成上限+3、味方全員の攻撃力、防御力、最大HP+3%","現実的(0-2): 編成上限+3、味方全員の攻撃力、防御力、最大HP+3% / 独創的(3-5): 編成上限+3、味方全員の攻撃力、防御力、最大HP+4% / 幻想的(6-8): 編成上限+3、味方全員の攻撃力、防御力、最大HP+5% / 空想的(9-∞): 編成上限+3、味方全員の攻撃力、防御力、最大HP+7%","No6"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","7","7","","is5_sarkaz_relic_007","地形図","No.001〜020 多元化珍品","8","可","同時配置可能人数+1、味方全員の防御力+4%","現実的(0-2): 同時配置可能人数+1、味方全員の防御力+4% / 独創的(3-5): 同時配置可能人数+1、味方全員の防御力+5% / 幻想的(6-8): 同時配置可能人数+1、味方全員の防御力+6% / 空想的(9-∞): 同時配置可能人数+1、味方全員の防御力+8%","No7"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","8","8","","is5_sarkaz_relic_008","不思議なほら貝","No.001〜020 多元化珍品","8","可","同時配置可能人数+1、味方全員の最大HP+4%","現実的(0-2): 同時配置可能人数+1、味方全員の最大HP+4% / 独創的(3-5): 同時配置可能人数+1、味方全員の最大HP+5% / 幻想的(6-8): 同時配置可能人数+1、味方全員の最大HP+6% / 空想的(9-∞): 同時配置可能人数+1、味方全員の最大HP+8%","No8"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","9","9","","is5_sarkaz_relic_009","森の夜談","No.001〜020 多元化珍品","12","可","同時配置可能人数+2、味方全員の防御力+6%","現実的(0-2): 同時配置可能人数+2、味方全員の防御力+6% / 独創的(3-5): 同時配置可能人数+2、味方全員の防御力+7% / 幻想的(6-8): 同時配置可能人数+2、味方全員の防御力+8% / 空想的(9-∞): 同時配置可能人数+2、味方全員の防御力+10%","No9"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","10","10","","is5_sarkaz_relic_010","教会の無償食事券","No.001〜020 多元化珍品","12","可","同時配置可能人数+2、味方全員の最大HP+6%","現実的(0-2): 同時配置可能人数+2、味方全員の最大HP+6% / 独創的(3-5): 同時配置可能人数+2、味方全員の最大HP+7% / 幻想的(6-8): 同時配置可能人数+2、味方全員の最大HP+8% / 空想的(9-∞): 同時配置可能人数+2、味方全員の最大HP+10%","No10"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","11","11","","is5_sarkaz_relic_011","こじ開けられた道具箱","No.001〜020 多元化珍品","8","可","希望+4","現実的(0-2): 希望+4 / 独創的(3-5): 希望+4、源石錐+3 / 幻想的(6-8): 希望+4、源石錐+4 / 空想的(9-∞): 希望+4、源石錐+5","No11"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","12","12","","is5_sarkaz_relic_012","古い楽譜の残片","No.001〜020 多元化珍品","8","可","希望+4","現実的(0-2): 希望+4 / 独創的(3-5): 希望+4、味方全員の攻撃速度+4 / 幻想的(6-8): 希望+4、味方全員の攻撃速度+5 / 空想的(9-∞): 希望+4、味方全員の攻撃速度+6","No12"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","13","13","","is5_sarkaz_relic_013","解約合意書","No.001〜020 多元化珍品","8","可","希望+4","現実的(0-2): 希望+4 / 独創的(3-5): 希望+4、味方全員の攻撃力+3% / 幻想的(6-8): 希望+4、味方全員の攻撃力+5% / 空想的(9-∞): 希望+4、味方全員の攻撃力+7%","No13"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","14","14","","is5_sarkaz_relic_014","マスターキー","No.001〜020 多元化珍品","12","可","希望+6","現実的(0-2): 希望+6 / 独創的(3-5): 希望+6、負荷臨界点+1 / 幻想的(6-8): 希望+7、負荷臨界点+1 / 空想的(9-∞): 希望+7、負荷臨界点+2","No14"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","15","15","","is5_sarkaz_relic_015","バンシーの口づけ","No.001〜020 多元化珍品","16","可","希望+8","現実的(0-2): 希望+8 / 独創的(3-5): 希望+9 / 幻想的(6-8): 希望+10 / 空想的(9-∞): 希望+12","No15"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","16","16","","is5_sarkaz_relic_016","古びたコイン","No.001〜020 多元化珍品","8","可","源石錐+10","現実的(0-2): 源石錐+10 / 独創的(3-5): 源石錐+10、希望+1 / 幻想的(6-8): 源石錐+11、希望+1 / 空想的(9-∞): 源石錐+12、希望+1","No16"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","17","17","","is5_sarkaz_relic_017","劇団員の小物入れ","No.001〜020 多元化珍品","12","可","源石錐+18","現実的(0-2): 源石錐+18 / 独創的(3-5): 源石錐+18、負荷臨界点+1 / 幻想的(6-8): 源石錐+19、負荷臨界点+1 / 空想的(9-∞): 源石錐+20、負荷臨界点+1","No17"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","18","18","","is5_sarkaz_relic_018","無瑕の宝玉","No.001〜020 多元化珍品","16","可","源石錐+25","現実的(0-2): 源石錐+25 / 独創的(3-5): 源石錐+26 / 幻想的(6-8): 源石錐+28 / 空想的(9-∞): 源石錐+30","No18"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","19","19","","is5_sarkaz_relic_019","ゲームルームの管理員カード","No.001〜020 多元化珍品","8","可","オペレーター1名を昇進させる（希望を消費しない）","現実的(0-2): オペレーター1名を昇進させる（希望を消費しない） / 独創的(3-5): 源石錐+1、 オペレーター1名を昇進させる（希望を消費しない） / 幻想的(6-8): 源石錐+2、 オペレーター1名を昇進させる（希望を消費しない） / 空想的(9-∞): 源石錐+3、 オペレーター1名を昇進させる（希望を消費しない）","No19"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","20","20","","is5_sarkaz_relic_020","レディーのなでなで券","No.001〜020 多元化珍品","12","可","オペレーター2名を昇進させる（希望を消費しない）","現実的(0-2): オペレーター2名を昇進させる（希望を消費しない） / 独創的(3-5): シールド値+1、 オペレーター2名を昇進させる（希望を消費しない） / 幻想的(6-8): シールド値+2、 オペレーター2名を昇進させる（希望を消費しない） / 空想的(9-∞): シールド値+3、 オペレーター2名を昇進させる（希望を消費しない）","No20"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","21","21","","is5_sarkaz_relic_021","赤い蝶リボン","No.021〜055 生存の一助","8","可","希望+2、同時配置可能人数+1","","No21"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","22","22","","is5_sarkaz_relic_022","独奏のオルゴール","No.021〜055 生存の一助","12","可","希望+4、同時配置可能人数+1","","No22"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","23","23","","is5_sarkaz_relic_023","至宝の指輪","No.021〜055 生存の一助","16","可","戦闘勝利報酬の源石錐獲得量+50%","","No23"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","24","24","","is5_sarkaz_relic_024","幸運のコイン","No.021〜055 生存の一助","12","可","非戦闘スポットに入る度に、源石錐を2個獲得する。","","No24"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","25","25","","is5_sarkaz_relic_025","リターニア栄誉勲章","No.021〜055 生存の一助","12","可","戦闘勝利時の指揮経験値の獲得量+30%","","No25"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","26","26","","is5_sarkaz_relic_026","眠れる同胞","No.021〜055 生存の一助","16","可","希望+5。この秘宝を【失い得る】で交換すると、追加で秘宝を1つ獲得","","No26"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","27","27","","is5_sarkaz_relic_027","芳しい高級コーヒー豆","No.021〜055 生存の一助","12","可","編成上限+1、同時配置可能人数+1、シールド値+1","","No27"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","28","28","","is5_sarkaz_relic_028","青いスカーフ","No.021〜055 生存の一助","8","可","希望+2、編成上限+1","","No28"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","29","29","","is5_sarkaz_relic_029","源石のアイリス","No.021〜055 生存の一助","16","可","希望+6、編成上限+2","","No29"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","30","30","","is5_sarkaz_relic_030","奇怪なフルート","No.021〜055 生存の一助","12","可","希望+4、編成上限+1","","No30"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","31","31","","is5_sarkaz_relic_031","ガラスの小鳥","No.021〜055 生存の一助","12","可","希望+4、編成上限+1","","No31"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","32","32","","is5_sarkaz_relic_032","純金の遠征","No.021〜055 生存の一助","16","可","希望+4、編成上限+1、同時配置可能人数+1","","No32"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","33","33","","is5_sarkaz_relic_033","『ドゥリンの地上ぐるり旅』","No.021〜055 生存の一助","12","可","シールド値+4","","No33"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","34","34","","is5_sarkaz_relic_034","『旧ガリア地名考』","No.021〜055 生存の一助","16","可","シールド値+6","","No34"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","35","35","","is5_sarkaz_relic_035","電気ケトル","No.021〜055 生存の一助","-","可","最大耐久値+1、希望+1","","No35"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","36","36","","is5_sarkaz_relic_036","特殊抑制機","No.021〜055 生存の一助","8","可","最大耐久値+2、耐久値を2回復する","","No36"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","37","37","","is5_sarkaz_relic_037","ガーゴイルの彫像","No.021〜055 生存の一助","8","可","最大耐久値+3","","No37"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","38","38","","is5_sarkaz_relic_038","ブラッドブルードの寝床","No.021〜055 生存の一助","12","可","最大耐久値+4","","No38"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","39","39","","is5_sarkaz_relic_039","長命者の証","No.021〜055 生存の一助","16","可","最大耐久値+6","","No39"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","40","40","","is5_sarkaz_relic_040","鈍爪・典訓","No.021〜055 生存の一助","8","不可","【先鋒】1名を昇進させる（希望を消費しない）","","No40"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","41","41","","is5_sarkaz_relic_041","折戟・典訓","No.021〜055 生存の一助","8","不可","【前衛】1名を昇進させる（希望を消費しない）","","No41"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","42","42","","is5_sarkaz_relic_042","鉄衛・典訓","No.021〜055 生存の一助","8","不可","【重装】1名を昇進させる（希望を消費しない）","","No42"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","43","43","","is5_sarkaz_relic_043","残弩・典訓","No.021〜055 生存の一助","8","不可","【狙撃】1名を昇進させる（希望を消費しない）","","No43"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","44","44","","is5_sarkaz_relic_044","断杖・典訓","No.021〜055 生存の一助","8","不可","【術師】1名を昇進させる（希望を消費しない）","","No44"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","45","45","","is5_sarkaz_relic_045","支柱・典訓","No.021〜055 生存の一助","8","不可","【補助】1名を昇進させる（希望を消費しない）","","No45"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","46","46","","is5_sarkaz_relic_046","医者・典訓","No.021〜055 生存の一助","8","不可","【医療】1名を昇進させる（希望を消費しない）","","No46"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","47","47","","is5_sarkaz_relic_047","錆刃・典訓","No.021〜055 生存の一助","8","不可","【特殊】1名を昇進させる（希望を消費しない）","","No47"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","48","48","","is5_sarkaz_relic_048","アカフラの茶碗","No.021〜055 生存の一助","8","可","耐久値を4回復し、シールド値+2","","No48"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","49","49","","is5_sarkaz_relic_049","Mvc2","No.021〜055 生存の一助","8","可","シールド値+3","","No49"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","50","50","","is5_sarkaz_relic_050","ヴィクトリア「鉄屑」勲章","No.021〜055 生存の一助","8","可","戦闘勝利時の指揮経験値の獲得量+20%","","No50"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","51","51","","is5_sarkaz_relic_051","ひと袋の構想","No.021〜055 生存の一助","8","可","構想+3","","No51"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","52","52","","is5_sarkaz_relic_052","心に刻まれた贈り物","No.021〜055 生存の一助","8","可","負荷臨界点+5","","No52"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","53","53","","is5_sarkaz_relic_053","呪われた戦史集","No.021〜055 生存の一助","12","可","負荷臨界点+2、作戦を完璧に達成するごとに、負荷臨界点+1","","No53"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","54","54","","is5_sarkaz_relic_054","失われた鍵","No.021〜055 生存の一助","16","可","戦闘勝利時の指揮経験値の獲得量+20%、指揮Lvが10に達した時、源石錐+50","","No54"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","55","55","","is5_sarkaz_relic_055","名もなき偶像","No.021〜055 生存の一助","12","可","種類の異なる思案を3つ獲得","","No55"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","56","56","","is5_sarkaz_relic_056","レヴァナントの残した躯","No.021〜055 生存の一助","12","可","希望+2、全てのスポットの更新可能回数+1","","No56"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","57","57","","is5_sarkaz_relic_057","魔術の小箱","No.021〜055 生存の一助","8","可","源石錐+4、負荷臨界点+2","","No57"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","58","58","","is5_sarkaz_relic_058","キャンディの残り","No.021〜055 生存の一助","8","可","編成上限+1、負荷臨界点+2","","No58"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","59","59","","is5_sarkaz_relic_059","突撃協議・利刃","No.059〜143 闘争の爪牙","8","可","編成中の【先鋒】・【前衛】1名につき、全ての【先鋒】・【前衛】の攻撃力+8%","","No59"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","60","60","","is5_sarkaz_relic_060","突撃協議・散兵","No.059〜143 闘争の爪牙","8","可","編成中の【先鋒】・【前衛】1名につき、全ての【先鋒】・【前衛】の防御力+10%","","No60"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","61","61","","is5_sarkaz_relic_061","要塞協議・方陣","No.059〜143 闘争の爪牙","8","可","編成中の【重装】・【補助】1名につき、全ての【重装】・【補助】の攻撃力+8%","","No61"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","62","62","","is5_sarkaz_relic_062","要塞協議・堅守","No.059〜143 闘争の爪牙","8","可","編成中の【重装】・【補助】1名につき、全ての【重装】・【補助】の防御力+10%","","No62"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","63","63","","is5_sarkaz_relic_063","援護協議・遠攻","No.059〜143 闘争の爪牙","8","可","編成中の【医療】・【狙撃】1名につき、全ての【医療】・【狙撃】の攻撃力+8%","","No63"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","64","64","","is5_sarkaz_relic_064","援護協議・制敵","No.059〜143 闘争の爪牙","8","可","編成中の【医療】・【狙撃】1名につき、全ての【医療】・【狙撃】の攻撃速度+6","","No64"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","65","65","","is5_sarkaz_relic_065","破壊協議・消除","No.059〜143 闘争の爪牙","8","可","編成中の【術師】・【特殊】1名につき、全ての【術師】・【特殊】の攻撃力+8%","","No65"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","66","66","","is5_sarkaz_relic_066","破壊協議・制圧","No.059〜143 闘争の爪牙","8","可","編成中の【術師】・【特殊】1名につき、全ての【術師】・【特殊】の攻撃速度+6","","No66"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","67","67","","is5_sarkaz_relic_067","裂けた拘束ベルト","No.059〜143 闘争の爪牙","8","可","敵全員の攻撃力-7%","","No67"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","68","68","","is5_sarkaz_relic_068","奇妙なぐるぐるお面","No.059〜143 闘争の爪牙","12","可","敵全員の攻撃力-12%","","No68"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","69","69","","is5_sarkaz_relic_069","教母の印","No.059〜143 闘争の爪牙","16","可","敵全員の攻撃力-17%","","No69"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","70","70","","is5_sarkaz_relic_070","古びた写真","No.059〜143 闘争の爪牙","8","可","敵全員の防御力-12%","","No70"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","71","71","","is5_sarkaz_relic_071","恐魚の干物","No.059〜143 闘争の爪牙","12","可","敵全員の防御力-21%","","No71"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","72","72","","is5_sarkaz_relic_072","ロスモンティスの抱擁","No.059〜143 闘争の爪牙","16","可","敵全員の防御力-30%","","No72"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","73","73","","is5_sarkaz_relic_073","金張りのサイコロ","No.059〜143 闘争の爪牙","12","可","敵全員の最大HP-15%","","No73"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","74","74","","is5_sarkaz_relic_074","「闇に囁くもの」","No.059〜143 闘争の爪牙","8","可","敵全員の最大HP-10%","","No74"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","75","75","","is5_sarkaz_relic_075","『大いなる静謐』","No.059〜143 闘争の爪牙","16","可","敵全員の最大HP-20%","","No75"
"","","is5_sarkaz","IS#5 サルカズの炉辺奇談","76","76","","is5_sarkaz_relic_076","異鉄のバックラー","No.059〜143 闘争の爪牙","8","可","味方全員の防御力+15%","","No76"
